0.167606,-0.02722,0.285442,0.000201,0.002603,0.003379,0.000733,-0.015676,0.024172,-1.638945,-0.233905,-0.015453,0.257505,-0.000859,-0.003625,-0.005487,-0.001228,0.017267,-0.023039,-1.402267
0.167253,-0.027155,0.285567,-0.015237,0.002629,0.003673,-0.000253,-0.00096,-0.00538,-1.643165,-0.233614,-0.015678,0.257409,0.015196,-0.002181,-0.003282,-0.487423,5.143559,2.345515,-1.402327
0.167037,-0.027147,0.285649,-0.015252,0.002414,0.003388,-0.000984,0.014715,-0.029553,-1.647213,-0.233232,-0.015821,0.257437,0.031038,-0.001634,-0.002452,-0.154172,2.009553,0.693807,-1.402512
0.16649,-0.027212,0.285897,-0.015086,-0.008311,0.012078,-0.036597,0.028145,-0.047522,-1.652676,-0.231687,-0.016192,0.257811,0.047731,-0.020535,0.018928,-0.452603,6.341725,-0.162961,-1.40134
0.148335,-0.032457,0.29602,-0.046381,-0.00846,0.01109,-0.038331,0.058159,-0.106268,-1.76458,-0.189169,-0.033718,0.274361,0.096888,-0.025107,0.02892,2.306597,4.634322,2.037214,-0.049245
0.146448,-0.032936,0.296497,-0.046667,-0.009972,0.009062,0.19256,-0.732669,-1.445746,-1.78009,-0.185989,-0.034101,0.275143,0.079972,-0.000531,0.016619,-0.046859,0.118166,-0.149609,-0.045571
0.145596,-0.033143,0.296677,-0.031297,-0.011103,0.0078,-0.026841,-0.078517,0.053148,-1.781046,-0.184496,-0.03399,0.275388,0.063493,0.010613,0.009595,0.047384,-0.318164,0.533135,-0.024776
0.144017,-0.033605,0.296923,-0.047044,-0.01169,0.006728,-0.018368,-0.005094,-0.239768,-1.780342,-0.182122,-0.033564,0.27569,0.047619,0.009924,0.009748,-0.004094,0.045869,-0.052851,-0.004325
0.142667,-0.034056,0.297117,-0.016164,-0.013416,0.00503,-0.037043,0.043979,-0.071878,-1.780381,-0.18012,-0.03296,0.276068,0.047599,0.012175,0.012696,-0.02103,-0.041675,0.126784,0.060284
0.141681,-0.034381,0.297223,-0.015953,-0.002043,-0.002899,-0.000937,0.014559,-0.029877,-1.778248,-0.178685,-0.032561,0.276616,0.032559,-0.000516,0.02,0.582081,1.327691,0.843518,0.142398
0.141274,-0.034527,0.297248,-0.031452,-0.001105,-0.002049,-0.000851,0.03853,-0.095796,-1.776336,-0.178073,-0.032454,0.276884,0.01601,0.008338,0.01011,-0.07888,0.072335,0.124736,0.168691
0.140735,-0.034698,0.297255,-0.000264,-0.001644,-0.002084,0.000157,-0.000519,-0.00108,-1.773401,-0.177064,-0.032346,0.277311,0.015865,0.005848,0.006593,-0.004346,-0.025394,0.057539,0.183637
0.140431,-0.034704,0.297274,0.000148,0.000916,0.001161,0,-0,-0,-1.76647,-0.176324,-0.032285,0.277534,0.015713,0.002585,0.002037,0.001824,-0.015059,0.029357,0.183393
0.140339,-0.034684,0.297282,-0.015437,0.001316,0.00132,-0.002976,0.013748,-0.044401,-1.763977,-0.176054,-0.03225,0.277556,0.015668,0.00154,0.00058,0.002041,-0.015203,0.029247,0.183777
0.140235,-0.034685,0.297295,0,0,0,0.020771,0.016165,0.000682,-1.761159,-0.175631,-0.032172,0.277586,0.015713,0.002851,0.002386,0.00384,-0.030868,0.053367,0.184499
0.140129,-0.034724,0.297327,-0,-0,-0,0.136075,0.148573,0.077156,-1.755641,-0.175462,-0.032033,0.277762,0.000169,0.004475,0.006191,0.002416,-0.019096,0.029858,0.184536
0.140008,-0.034779,0.297338,-0.000174,-0.00107,-0.001356,0.221757,-0.683552,-1.470543,-1.734097,-0.17543,-0.031774,0.278117,0.000299,0.007984,0.01101,0.001982,-0.016693,0.025843,0.190554
0.139917,-0.034869,0.297306,-0.016259,-0.013384,0.00499,-0.036695,0.044492,-0.071528,-1.726019,-0.175421,-0.031579,0.278421,0.000425,0.011424,0.015712,0.005658,-0.042766,0.067366,0.191656
0.13969,-0.035099,0.297143,-0.00092,-0.005608,-0.007131,0.005399,-0.093282,0.133722,-1.718169,-0.175478,-0.0311,0.279225,-0.015029,0.01404,0.020725,0.001553,-0.016135,0.019053,0.195288
0.139449,-0.035325,0.296801,-0.00128,-0.007759,-0.009897,0.713395,-2.316155,-4.985387,-1.696552,-0.175551,-0.030653,0.280159,0.000595,0.016172,0.021917,0.0265,-0.158267,0.260826,0.200519
0.139305,-0.035481,0.296583,-0.001622,-0.009794,-0.01252,0.0639,-0.179345,-0.496087,-1.681563,-0.175554,-0.030458,0.280686,0.001436,0.005659,0.030815,-0.031065,-0.035485,0.05475,0.202963
0.139015,-0.035867,0.296048,-0.001846,-0.011072,-0.014225,0.004377,-0.089386,0.1422,-1.63242,-0.175517,-0.030095,0.281868,0.00152,0.008275,0.034115,0.11563,-0.131698,-0.01779,0.222662
0.138727,-0.03626,0.295385,-0.002043,-0.012162,-0.015718,0.005099,0.011202,-0.089665,-1.595348,-0.175363,-0.029701,0.283313,0.001619,0.011663,0.038327,-0.031033,-0.03538,0.054816,0.256342
0.138399,-0.036576,0.294748,-0.001926,-0.011379,-0.014787,-0.001257,0.029708,-0.049378,-1.589922,-0.175251,-0.02941,0.284993,0.001639,0.012839,0.03952,-0.026223,-0.038414,0.052508,0.289036
0.138261,-0.036721,0.294455,-0.001719,-0.010122,-0.013186,-0.000627,0.014857,-0.024689,-1.589613,-0.175255,-0.029326,0.285889,-0.013781,0.012384,0.040246,-0.033039,-0.020029,0.025661,0.294206
0.138024,-0.036966,0.293874,-0.017245,-0.008526,-0.011602,-0.002049,0.043946,-0.079998,-1.587544,-0.175239,-0.029285,0.287793,0.002458,0.00227,0.047846,-0.067501,-0.023868,0.037421,0.296035
0.137836,-0.037083,0.293358,-0.016636,-0.004858,-0.006835,0.356231,-0.702822,0.240711,-1.587671,-0.175202,-0.029425,0.289753,0.002401,0.000991,0.04587,0.041998,-0.109683,0.008988,0.297271
0.137771,-0.037101,0.293127,-0.000786,0.005078,-0.016169,-0.187299,-0.251361,-0.15319,-1.586615,-0.17517,-0.02957,0.290707,0.003159,-0.011867,0.051687,0.174241,0.325642,0.193034,0.296896
0.137661,-0.03713,0.292778,-0.000684,-0.003964,-0.005228,-0.221389,-0.23494,-0.169786,-1.587478,-0.175013,-0.029989,0.292569,0.003044,-0.015061,0.047439,0.223076,-0.213474,-0.164205,0.291332
0.137595,-0.037031,0.292581,8.1e-05,0.010112,-0.009549,0.03533,-0.014789,0.017373,-1.589513,-0.174857,-0.03049,0.294138,0.002078,-0.008272,0.033723,0.310755,-0.258634,-0.170108,0.28876
0.137585,-0.036963,0.292533,0.000252,0.011102,-0.008243,0.035376,-0.014741,0.0174,-1.589933,-0.17481,-0.030792,0.294833,0.002836,-0.021395,0.039364,-0.060128,-0.027351,-0.026822,0.286939
0.137601,-0.036842,0.292452,4e-06,2.5e-05,3.3e-05,-0,-0,-0,-1.590151,-0.174745,-0.031303,0.295964,0.001086,-0.002499,0.018825,0.32362,-0.240913,-0.165044,0.280614
0.13758,-0.036687,0.29233,0.000143,0.010474,-0.00907,0.035374,-0.014759,0.01739,-1.590572,-0.174703,-0.031592,0.296806,0.001047,-0.003716,0.017289,0.035518,-0.050542,-0.026972,0.280567
0.137512,-0.036542,0.29221,-0.000113,-0.000655,-0.000865,-0.001906,-0.11019,0.16589,-1.591424,-0.17466,-0.031676,0.297357,0.000167,0.005537,0.006795,0.066246,-0.04387,-0.031589,0.282912
0.137454,-0.036457,0.292133,-0.015554,0.011087,-0.008729,0.033685,0.014788,-0.036863,-1.590689,-0.174627,-0.03167,0.297558,0.000156,0.005206,0.006382,0.002762,-0.015575,0.024119,0.282274
0.137332,-0.036365,0.291993,-0.015851,-0.000266,-0.000823,-0.020119,-0.007161,-0.042353,-1.59077,-0.174618,-0.031587,0.297791,0.000102,0.003411,0.004174,0,-0,-0,0.269237
0.137165,-0.036386,0.291823,-0.016175,-0.002093,-0.003247,-0.001598,0.029682,-0.054174,-1.59128,-0.174567,-0.031382,0.298021,0.000155,0.005233,0.006389,0,-0,-0,0.261042
0.137059,-0.036439,0.291733,-0.000669,-0.00383,-0.005071,-0.000609,0.014973,-0.024617,-1.592092,-0.174529,-0.031258,0.298169,0.000187,0.006382,0.007781,-0.010586,0.088098,-0.145072,0.258476
0.136834,-0.036588,0.291564,-0.016317,-0.002817,-0.004226,-0.001592,0.029686,-0.054171,-1.592608,-0.174453,-0.030988,0.298492,0.000215,0.007416,0.009014,-0.010588,0.088098,-0.145072,0.253289
0.136638,-0.036695,0.291416,-0.000479,-0.002721,-0.003614,-0,-0,-0,-1.596827,-0.1744,-0.030692,0.298829,0.000213,0.007466,0.009045,0.001794,-0.014929,0.024583,0.246022
0.13647,-0.036773,0.291309,-0.000346,-0.001957,-0.002603,-0,-0,-0,-1.600344,-0.174393,-0.030364,0.299177,0.000216,0.007618,0.009197,0.001794,-0.014931,0.024581,0.240717
0.136394,-0.036799,0.291272,-0.000257,-0.001451,-0.00193,-0,-0,-0,-1.600505,-0.17439,-0.030191,0.299354,0.00024,0.008512,0.010258,0.003589,-0.029865,0.049161,0.239437
0.136306,-0.036824,0.291236,-4e-05,-0.000223,-0.000297,-0,-0,-0,-1.60014,-0.174387,-0.029829,0.299677,0.000223,0.00795,0.009547,0.001794,-0.014937,0.024578,0.237056
0.136282,-0.036828,0.291231,-0,-0,-1e-06,-0,-0,-0,-1.600301,-0.174384,-0.02946,0.299973,0.000209,0.007522,0.009005,0.001794,-0.014943,0.024574,0.236947
