0.074493,-0.029837,0.399268,-0.844389540423126,1.51188946882528,1.47474066265506,-0.00173,0.002512,-0.015515,0.033521,-0.005793,-0.010167
0.074509,-0.030045,0.398794,-0.898527176853546,1.48419822303421,1.43362057584545,-0.002751,-0.000441,-0.017849,-0.242395,0.261605,-0.744475
0.074447,-0.030414,0.398336,-0.996047544355594,1.45395890592081,1.34528426793614,-0.004229,-0.012242,-0.009645,-0.053902,0.141962,0.000359
0.074467,-0.030599,0.398075,-1.0423897439939,1.43953063976714,1.30054548379227,-0.004022,-0.011645,-0.009195,-1.241778,-0.524737,0.280441
0.074752,-0.030953,0.397374,-1.09194814811927,1.40914227906753,1.25434893220928,0.010575,-0.005224,-0.021261,-3.92264,-3.473156,0.470242
0.07529,-0.031362,0.396715,-1.16167124527077,1.39005362141578,1.18546461805864,0.010741,-0.004822,-0.020985,-0.022788,0.187757,0.327649
0.075954,-0.031891,0.396174,-1.23554946980168,1.36468613426081,1.11042821284116,0.010221,-0.014006,-0.010729,-3.987756,-3.235109,0.751565
0.076358,-0.032188,0.395938,-1.28137949349262,1.35258651300474,1.0664482271752,0.024676,-0.015671,-0.011605,-1.201131,1.309945,-2.146588
0.07719,-0.032622,0.39562,-1.33643765316981,1.32277178068357,1.01071054270672,0.012958,-0.006061,-0.004393,-0.076004,0.48473,0.224608
0.078109,-0.032603,0.395359,-1.39053560625582,1.29474746198902,0.960243613671531,0.030021,0.007746,-0.010519,-0.126538,0.058903,0.353495
0.078633,-0.032432,0.395246,-1.4227360158586,1.28459451333687,0.931254728715274,0.031134,0.011182,-0.007777,-0.362421,0.321556,-0.326954
0.079907,-0.031879,0.394956,-1.45318503838093,1.26034563857264,0.904917948729453,0.032373,0.015233,-0.004587,-0.093892,0.110061,0.177158
0.081437,-0.031098,0.394665,-1.48850101380065,1.23184952477447,0.882605198255626,0.034285,0.029183,-0.01117,-1.25732,0.667937,-1.949414
0.082234,-0.030659,0.394532,-1.50409230059032,1.2136895220871,0.875560932240708,0.048476,0.027381,-0.01225,-1.302631,0.665536,-1.970691
0.084055,-0.029606,0.394323,-1.56490426983886,1.18118345699065,0.835330807849334,0.049334,0.023294,0.001892,-0.407652,0.262544,-0.25298
0.086137,-0.028296,0.394183,-1.59980573125144,1.13538249287901,0.816928066336783,0.051634,0.039465,-0.003178,-0.147704,0.356149,0.356891
0.088321,-0.026678,0.394114,-1.60230399403383,1.09626794087137,0.822473604660785,0.05181,0.041474,-0.001949,-0.18435,-0.069394,0.28632
0.089266,-0.025877,0.394105,-1.59814020939007,1.08013663329423,0.8265989738459,0.051936,0.042565,-0.001271,-0.320627,-0.336984,0.593554
0.090785,-0.024144,0.394197,-1.60964295540895,1.0432748985211,0.822191832542632,0.038205,0.046495,0.001144,-0.023132,0.114512,0.228678
0.092036,-0.022225,0.39436,-1.63689023951704,0.998500243215439,0.809279852103292,0.024883,0.05131,0.004199,-0.041246,0.227917,0.198735
0.092571,-0.021259,0.394466,-1.64840692710408,0.975705946132394,0.80415112093683,0.024604,0.042996,0.014917,-1.595054,0.813543,-2.016458
0.093478,-0.019164,0.394797,-1.67785706877038,0.931946459488284,0.789756860239384,0.026209,0.056907,0.00774,-4.740512,-2.363758,1.886574
0.093966,-0.016862,0.395409,-1.74461266415603,0.858343738772489,0.765655567214141,0.000755,0.067986,0.014972,-2.313721,1.135078,-2.903202
0.093893,-0.014308,0.396226,-1.79133519418099,0.783579051212943,0.762043051592806,-0.011916,0.072762,0.017658,-0.067647,0.685708,-1.27367
0.093674,-0.012957,0.396682,-1.79931947293422,0.753900155464253,0.770168836825878,-0.011881,0.072405,0.017089,-1.316854,0.101115,-0.67219
0.093416,-0.010523,0.397602,-1.81495377337184,0.701541656265507,0.780706265007761,0.001023,0.060094,0.024593,-4.431788,-0.834543,1.367621
0.093711,-0.008231,0.398418,-1.8020647271441,0.651970072611495,0.799291384514221,0.000212,0.057092,0.022004,0.367886,0.145661,-0.305416
0.093971,-0.007225,0.398808,-1.79985062534018,0.636214084254673,0.800789570094144,0.012563,0.05164,0.018123,0.495591,0.111903,-0.166146
0.094467,-0.005675,0.399627,-1.80396528256155,0.617411330464846,0.797077903802614,0.022707,0.031278,0.020529,-0.023751,0.362269,-0.364595
0.094789,-0.004601,0.400474,-1.81132725614729,0.604367343570492,0.784394553142189,0.00742,0.026252,0.017055,-0.014187,0.56585,-0.130492
0.094993,-0.004079,0.401246,-1.82090224084502,0.595825034966388,0.772859180359828,0.003718,0.005628,0.019717,-0.040817,0.221765,-0.114793
0.095059,-0.004033,0.401601,-1.82294191803757,0.589558994488707,0.77008157569487,0.002341,0.000751,0.016559,-0.050764,0.207645,-0.33621
0.095119,-0.004265,0.402248,-1.83027874783025,0.581074918469841,0.762372035344157,0.000134,-0.014641,0.022741,-0.076825,0.137568,-0.173779
0.095088,-0.004809,0.402827,-1.8411074475648,0.576571713844809,0.752498069853933,-0.001097,-0.01146,0.008722,-0.025472,0.258824,0.083404
0.095049,-0.005147,0.403116,-1.84518325766013,0.57493116898593,0.751030915201124,-0.001709,-0.021198,0.018555,-0.070247,0.034769,-0.032533
0.094938,-0.005839,0.403698,-1.85217185954045,0.571208441932886,0.745591871682486,-0.001454,-0.020296,0.019149,-0.070178,0.036042,-0.032022
0.094737,-0.006551,0.404497,-1.85182421936583,0.572068412152205,0.745001761030228,-0.00103,-0.018789,0.020135,-0.070059,0.030844,-0.033643
0.094518,-0.00735,0.405447,-1.84733439399707,0.574814178263444,0.745539612466541,-0.001615,-0.028424,0.030079,-0.105711,0.046391,-0.051151
0.094394,-0.007754,0.405901,-1.84305371273494,0.577386299676473,0.746351211804114,-0.014314,-0.016937,0.021418,0.462992,-0.215727,0.512954
0.094125,-0.008485,0.40669,-1.83216736692664,0.574904422018901,0.75050539817349,-0.014292,-0.016805,0.021519,-0.071485,0.045505,-0.063691
0.0938,-0.008998,0.407355,-1.82971335046854,0.574828293828877,0.750997695445841,-5.4e-05,-0.007759,0.011149,-0.033835,0.004753,0.009671
0.093406,-0.009323,0.40785,-1.82883428554126,0.575194282154982,0.750898454771517,-0.013089,0.00263,0.001747,-0.000984,0.014715,-0.029553
0.093248,-0.009422,0.407981,-1.82707140518104,0.576786869928238,0.751149758041455,-0.000761,-0.010222,0.009573,-0.035265,0.015375,-0.017077
0.093013,-0.009448,0.40805,-1.82308965687038,0.580688491902266,0.751832284679633,-1.7e-05,-6.1e-05,-3.9e-05,1.1e-05,-5e-06,1.1e-05
0.092936,-0.009403,0.408031,-1.8234306009646,0.580753369072967,0.751692951332546,-0,-1e-06,-1e-06,0,-0,0
0.092812,-0.009314,0.40798,-1.82401035423793,0.580922124995094,0.751456469661445,-0.01309,0.002635,0.001748,-0.000984,0.014715,-0.029553
0.092742,-0.009279,0.407942,-1.82452785912022,0.580991897339271,0.751256877852033,-0.000218,-0.000757,-0.000486,0,0,0
0.092693,-0.0093,0.407917,-1.8224174072888,0.58307680383978,0.751663412359973,-0.000248,-0.000862,-0.000554,0,-0,0
0.092647,-0.009313,0.407908,-1.81954966848741,0.585655343215353,0.755339186291772,-0.000356,-0.001234,-0.000793,-0.000799,-0.013101,-0.005135
0.09253,-0.009304,0.407952,-1.81739520403728,0.587630136869351,0.755756102402235,0.000255,0.000883,0.000568,-0,-3e-06,-1e-06
0.092451,-0.009295,0.40797,-1.81781742359658,0.587553512958532,0.755587633455459,-0.000299,-0.001036,-0.000666,-0,-0,-0
0.092428,-0.009291,0.407948,-1.81553654404474,0.589673895504245,0.756077334259158,-0.000226,-0.000782,-0.000502,3e-06,-2e-06,3e-06
0.092365,-0.009303,0.40788,-1.81107290040998,0.593926735512596,0.75703381847714,1e-06,0.007554,-0.011287,0.195345,-0.093408,0.190452
0.092363,-0.009393,0.407846,-1.80781539662489,0.59644436019978,0.760902604886761,-0.000638,-0.002205,-0.001419,-0.000688,-0.011136,-0.004364
0.092373,-0.009464,0.407801,-1.80812638147157,0.596407720548761,0.760797211945857,-0.000426,-0.001474,-0.000949,-0.009983,0.073024,-0.184727
0.09238,-0.009466,0.407775,-1.80828892177114,0.59644208846908,0.760741944991829,-0.000155,-0.000535,-0.000345,-0,-0,-0
0.092402,-0.009479,0.40773,-1.80842611781188,0.596504936672263,0.76069983886563,-0.000259,-0.000895,-0.000577,-0,-0,-0
0.092402,-0.00951,0.407698,-1.80885401661693,0.59648122255515,0.760549765111696,-0.000146,-0.000505,-0.000325,-0,-0,-0
0.092394,-0.009539,0.407679,-1.80912742622247,0.596449670649288,0.76045200339493,-0.000434,-0.0015,-0.000967,-0,-0,-0
0.092366,-0.009602,0.407639,-1.80682590525414,0.598507622016409,0.760972647479878,-0.000669,-0.002315,-0.001493,-0.001445,0.010586,-0.026765
0.092351,-0.009645,0.407599,-1.80698529101116,0.598515014464249,0.760916013389556,-0.000383,-0.001325,-0.000855,-0,-0,-0
0.092321,-0.009677,0.407579,-1.8073431563027,0.59847345827618,0.760783178756421,-0.000317,-0.001097,-0.000708,-0,-0,-0
0.092287,-0.009678,0.407554,-1.80747417395853,0.598511610184427,0.760730294918089,-0.000215,-0.000743,-0.00048,-0,-0,-0
0.092209,-0.009702,0.407478,-1.8000833206858,0.596597722463325,0.76413590413752,-0.000802,-0.002768,-0.001788,-0.001469,0.010584,-0.026744
0.092103,-0.009751,0.407386,-1.79801734159192,0.598756631901969,0.764578914910126,-0.000851,-0.002934,-0.001898,0,-0,0
0.092044,-0.009801,0.407329,-1.7983540301799,0.598771354020393,0.764450298432305,-0.001272,-0.004386,-0.002839,-0.001444,0.010596,-0.026761
0.091974,-0.009948,0.407186,-1.79897624980137,0.598806832169341,0.764222920322739,-0.00143,-0.004927,-0.003194,0,0,0
0.091949,-0.010159,0.406927,-1.79206098305479,0.596953588060558,0.76750312557368,0.011021,-0.009924,-0.006484,-0.003545,-0.005084,0.005197
0.091873,-0.010384,0.406623,-1.79051451647853,0.599261213349968,0.767806388210782,-0.001892,0.001049,-0.015544,0.033813,-0.004873,-0.009715
0.091833,-0.010506,0.406507,-1.7856565475743,0.595188479415827,0.770598908824247,-0.002107,-0.007246,-0.004732,-4.241735,-1.337093,3.25688
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.064175,-0.017333,0.400531,-1.38646656373013,0.953585316810399,1.31556377091959,0.02922,-0.000767,0.000239,-0.037982,-0.05634,0.090571
0.064671,-0.017306,0.400487,-1.39183812557301,0.945957768061527,1.31388398405472,0.028721,-0.00203,-0.000711,0.002367,-0.04052,0.085837
0.066036,-0.017207,0.400198,-1.39366530947773,0.932415415388549,1.31510080335054,0.042462,-0.004505,-0.00219,-0.001958,-0.046879,0.095485
0.067456,-0.017096,0.399906,-1.38880758862166,0.920902935587887,1.31961197894524,0.029002,-0.000995,-3e-06,0.001969,-0.029429,0.059106
