0.092487,-0.012731,0.423882,-2.19749889539989,0.802676473332494,0.516852469069765,6.3e-05,0.00343526666666667,-0.00744384210526316,0.028326,0.323176,0.0307495
0.092527,-0.012518,0.423629,-2.19417040981214,0.785800424250782,0.503839649515478,-3.30714285714286e-05,0.00363626666666667,-0.00804526315789474,0.0341525,0.602064,0.234494
0.092534,-0.012389,0.423481,-2.18651076430895,0.762587514335443,0.489459683166496,-0.0001595,0.00371733333333333,-0.00921142105263158,0.017268,0.6738525,0.248808
0.092535,-0.012386,0.423411,-2.17995536464521,0.748784872449814,0.483007109861743,-0.000259,0.0046446,-0.0115022105263158,-1.9904575,-0.106476,1.973713
0.092542,-0.012446,0.423327,-2.17253547795275,0.726193305814968,0.464236582862385,-0.00125771428571429,0.006279,-0.0133300526315789,-1.99361,0.1474325,1.9581245
0.092528,-0.012573,0.423262,-2.15388671654668,0.70680608043394,0.455326859155004,-0.00222942857142857,0.00787613333333333,-0.0158637368421053,-0.016303,0.703017,0.160003
0.092498,-0.012638,0.423211,-2.1456184212642,0.695287554243105,0.451522142102062,-0.00318028571428571,0.00929946666666667,-0.0186031578947368,-1.8917485,-0.2899605,2.0640575
0.092477,-0.01268,0.422971,-2.1339256689063,0.678555926931068,0.445189460893713,-0.00421242857142857,0.0103082666666667,-0.0205512631578947,-1.877515,-0.334388,2.032817
0.092429,-0.012585,0.422469,-2.11742191215898,0.658743858449456,0.439084843452491,-0.00532,0.0109582666666667,-0.0221920526315789,0.0161285,0.3660805,0.0369505
0.092277,-0.012182,0.421581,-2.11187617413873,0.641104801056206,0.424005744694521,-0.006595,0.0103160666666667,-0.0233686842105263,0.052928,0.5969975,0.020055
0.092176,-0.011835,0.420994,-2.10646636905335,0.63281325844667,0.420769412344405,-0.00704935714285714,0.00932446666666667,-0.0238411052631579,0.0727945,0.6435095,0.016011
0.091961,-0.010882,0.419559,-2.09740052090014,0.604771219715827,0.412650336047577,-0.00767428571428571,0.00721673333333333,-0.0241437368421053,0.040611,0.527679,-0.0573705
0.091577,-0.009656,0.417912,-2.08777949535494,0.574492610213562,0.398448377160352,-0.00833142857142857,0.005332,-0.0242352105263158,0.071315,0.7628595,-0.1232435
0.091316,-0.009034,0.417019,-2.08583482746388,0.559314590521999,0.389959953158166,-0.00890907142857143,0.00396526666666667,-0.0236267368421053,0.137183,0.964088,-0.3242625
0.090806,-0.007909,0.415123,-2.08830333058758,0.524148203033957,0.365440876147728,-0.0103389285714286,0.002363,-0.0234878947368421,0.056032,1.0674905,-0.505187
0.0902,-0.007101,0.413165,-2.07980939682951,0.491204091108452,0.345987827140202,-0.0116860714285714,0.000984066666666666,-0.0237692105263158,0.050241,1.126577,-0.4282795
0.089959,-0.006975,0.412203,-2.07494765661387,0.474400524830089,0.337661874408535,-0.0129835714285714,-0.0007156,-0.0241101052631579,0.1362255,1.016916,-0.5100225
0.0896,-0.007246,0.410391,-2.0679614877167,0.442059122295148,0.312418534528385,-0.0142167857142857,-0.00215646666666667,-0.0241343157894737,-1.097333,0.5567345,1.932226
0.089159,-0.008077,0.408913,-2.05217166860299,0.414097364291927,0.287731998240263,-0.0134604285714286,-0.00397986666666667,-0.0240287368421053,-1.4414455,0.3934395,2.8492575
0.088755,-0.009138,0.407977,-2.0171722377282,0.376905485150528,0.266981259106335,-0.0128075,-0.0059272,-0.0227351578947368,-1.2756735,0.367712,2.828181
0.088483,-0.009659,0.40764,-2.01020068227378,0.358452789978465,0.250771730062523,-0.0119897142857143,-0.00767833333333333,-0.0221643157894737,-0.8877885,0.7418725,2.077427
0.087823,-0.010505,0.407186,-2.00699670212482,0.335358677054417,0.217863545684739,-0.0110319285714286,-0.00977933333333334,-0.0211641052631579,0.1733955,1.20666,-0.492866
0.087168,-0.011357,0.406944,-2.01243807213714,0.319299097976402,0.1780992818843,-0.009981,-0.011059,-0.0200998421052632,0.1734675,1.0820325,-0.4698665
0.086815,-0.011745,0.406895,-2.00285404223397,0.304421573820503,0.163793572464334,-0.00778242857142857,-0.0120429333333333,-0.0187743684210526,-0.125877,1.363118,-0.356243
0.086097,-0.012413,0.407077,-2.00488629976386,0.283359836934753,0.133701663757739,-0.00638992857142857,-0.0111338,-0.0172557368421053,-0.123015,1.204848,-0.2817425
0.085883,-0.013109,0.407067,-2.0075973592629,0.265404234491409,0.100102959010243,-0.00475521428571429,-0.008825,-0.0154990526315789,0.150618,0.991767,-0.2327255
0.085627,-0.013351,0.406819,-1.99564675249437,0.233205646005209,0.0722370922475379,-0.00396442857142857,-0.00580113333333333,-0.0141395263157895,0.133951,1.0373895,-0.3013785
0.085505,-0.013278,0.40667,-1.98924009606098,0.224067656867481,0.0606225433452706,-0.00319971428571429,-0.00239833333333333,-0.0124724210526316,-0.104709,1.107828,-0.3071415
0.085369,-0.013023,0.406287,-1.98723302174106,0.204997541594553,0.0462313221456793,-0.00155957142857143,0.0002836,-0.0113367894736842,-1.4231965,1.39022,-0.3678195
0.085553,-0.012768,0.405929,-1.97817255927349,0.184902988389201,0.0331647537911807,0.000914928571428572,0.00277113333333333,-0.0108382631578947,-1.1201325,1.0645765,-0.2892445
0.085663,-0.012627,0.405667,-1.96581828087847,0.166800513789033,0.0242251861040148,0.00234557142857143,0.0050326,-0.0105852105263158,-0.9494405,1.3592765,-0.135724
0.085798,-0.012197,0.40507,-1.95289445371974,0.135346820106252,-0.0029650773717973,0.0037,0.00715253333333333,-0.0116512105263158,-0.9292155,1.350828,-0.1341825
0.08596,-0.011435,0.404228,-1.94491537504136,0.102158337047541,-0.0341722850042159,0.00398814285714286,0.00845526666666667,-0.0127924736842105,-0.1590115,0.7725285,-0.3484525
0.086118,-0.010537,0.40338,-1.92405727969017,0.0725062441051894,-0.0583575859062034,0.00430064285714286,0.0103713333333333,-0.0139317894736842,-1.4044765,1.2968375,-0.164081
0.086159,-0.010093,0.40299,-1.91729690238278,0.0583290829549099,-0.0641069958351122,0.00441971428571429,0.01175,-0.0151401578947368,-2.297812,1.6289525,-0.037519
0.086299,-0.009377,0.402292,-1.90370950559587,0.0399970645205651,-0.0762166322233258,0.00446021428571429,0.0125635333333333,-0.0167262105263158,-1.416653,1.185483,-0.2150105
